UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1756066405555,0,left,0.17839500,1.10148681,-0.00201128,0.00435013,0.12584358,-0.01530048,0.99192256
1756066405555,1,right,0.24198944,1.09956431,-0.01842388,0.00435013,0.12584358,-0.01530048,0.99192256
1756066405567,0,left,0.17832497,1.10145803,-0.00204587,0.00431741,0.12581352,-0.01529452,0.99192661
1756066405567,1,right,0.24192041,1.09953574,-0.01845455,0.00431741,0.12581352,-0.01529452,0.99192661
1756066405578,0,left,0.17825839,1.10143629,-0.00207624,0.00421385,0.12575116,-0.01536493,0.99193387
1756066405578,1,right,0.24185562,1.09950307,-0.01847675,0.00421385,0.12575116,-0.01536493,0.99193387
1756066405589,0,left,0.17819606,1.10142346,-0.00210440,0.00423571,0.12575868,-0.01545767,0.99193139
1756066405589,1,right,0.24179266,1.09947852,-0.01850593,0.00423571,0.12575868,-0.01545767,0.99193139
1756066405600,0,left,0.17817236,1.10141898,-0.00210998,0.00428428,0.12572868,-0.01536505,0.99193642
1756066405600,1,right,0.24177034,1.09948688,-0.01850774,0.00428428,0.12572868,-0.01536505,0.99193642
1756066405611,0,left,0.17815732,1.10140548,-0.00210268,0.00429721,0.12575578,-0.01524707,0.99193475
1756066405611,1,right,0.24175487,1.09948900,-0.01850390,0.00429721,0.12575578,-0.01524707,0.99193475
1756066405622,0,left,0.17814131,1.10138717,-0.00209253,0.00423868,0.12579175,-0.01524156,0.99193052
1756066405622,1,right,0.24173768,1.09947047,-0.01849825,0.00423868,0.12579175,-0.01524156,0.99193052
1756066405633,0,left,0.17813142,1.10137531,-0.00207971,0.00411014,0.12584106,-0.01529777,0.99192395
1756066405633,1,right,0.24172594,1.09944919,-0.01849152,0.00411014,0.12584106,-0.01529777,0.99192395
1756066405644,0,left,0.17812356,1.10136992,-0.00207274,0.00409714,0.12585909,-0.01540570,0.99192004
1756066405644,1,right,0.24171704,1.09942954,-0.01848687,0.00409714,0.12585909,-0.01540570,0.99192004
1756066405655,0,left,0.17812027,1.10135671,-0.00206176,0.00411048,0.12586468,-0.01536707,0.99191988
1756066405655,1,right,0.24171372,1.09942159,-0.01847662,0.00411048,0.12586468,-0.01536707,0.99191988
1756066405666,0,left,0.17813371,1.10135669,-0.00202728,0.00410730,0.12594085,-0.01525018,0.99191202
1756066405666,1,right,0.24172513,1.09943681,-0.01845187,0.00410730,0.12594085,-0.01525018,0.99191202
1756066405678,0,left,0.17813614,1.10135914,-0.00198997,0.00409124,0.12598205,-0.01518585,0.99190785
1756066405678,1,right,0.24172646,1.09944741,-0.01841979,0.00409124,0.12598205,-0.01518585,0.99190785
1756066405689,0,left,0.17813784,1.10136134,-0.00196648,0.00410950,0.12599101,-0.01522691,0.99190600
1756066405689,1,right,0.24172768,1.09944456,-0.01839750,0.00410950,0.12599101,-0.01522691,0.99190600
1756066405700,0,left,0.17813848,1.10136316,-0.00194717,0.00401480,0.12601935,-0.01523800,0.99190262
1756066405700,1,right,0.24172734,1.09944340,-0.01838165,0.00401480,0.12601935,-0.01523800,0.99190262
1756066405711,0,left,0.17813741,1.10135975,-0.00193357,0.00404617,0.12598057,-0.01523292,0.99190750
1756066405711,1,right,0.24172758,1.09944114,-0.01836313,0.00404617,0.12598057,-0.01523292,0.99190750
1756066405722,0,left,0.17812335,1.10137339,-0.00190135,0.00389356,0.12599969,-0.01520149,0.99190616
1756066405722,1,right,0.24171302,1.09945636,-0.01833306,0.00389356,0.12599969,-0.01520149,0.99190616
1756066405733,0,left,0.17812642,1.10137225,-0.00188156,0.00386131,0.12611618,-0.01506680,0.99189354
1756066405733,1,right,0.24171275,1.09947233,-0.01832811,0.00386131,0.12611618,-0.01506680,0.99189354
1756066405744,0,left,0.17812569,1.10135923,-0.00189448,0.00415551,0.12610164,-0.01492294,0.99189637
1756066405744,1,right,0.24171306,1.09948292,-0.01833969,0.00415551,0.12610164,-0.01492294,0.99189637
1756066405755,0,left,0.17809931,1.10136973,-0.00191481,0.00417546,0.12616070,-0.01494075,0.99188851
1756066405755,1,right,0.24168467,1.09949148,-0.01836764,0.00417546,0.12616070,-0.01494075,0.99188851
1756066405767,0,left,0.17802596,1.10136731,-0.00195666,0.00417930,0.12621686,-0.01490618,0.99188187
1756066405767,1,right,0.24160960,1.09949367,-0.01841668,0.00417930,0.12621686,-0.01490618,0.99188187
1756066405778,0,left,0.17796785,1.10133694,-0.00198368,0.00421273,0.12624757,-0.01476709,0.99187990
1756066405778,1,right,0.24155101,1.09948201,-0.01844766,0.00421273,0.12624757,-0.01476709,0.99187990
1756066405789,0,left,0.17792305,1.10131634,-0.00200351,0.00413617,0.12620154,-0.01473627,0.99188654
1756066405789,1,right,0.24150783,1.09946411,-0.01846144,0.00413617,0.12620154,-0.01473627,0.99188654
1756066405800,0,left,0.17791885,1.10129808,-0.00200772,0.00398827,0.12616030,-0.01477308,0.99189184
1756066405800,1,right,0.24150488,1.09943857,-0.01846010,0.00398827,0.12616030,-0.01477308,0.99189184
1756066405811,0,left,0.17791811,1.10128707,-0.00201955,0.00388573,0.12609890,-0.01487615,0.99189852
1756066405811,1,right,0.24150574,1.09941238,-0.01846388,0.00388573,0.12609890,-0.01487615,0.99189852
1756066405822,0,left,0.17792398,1.10127314,-0.00203036,0.00389809,0.12604675,-0.01488046,0.99190503
1756066405822,1,right,0.24151334,1.09939806,-0.01846803,0.00389809,0.12604675,-0.01488046,0.99190503
1756066405833,0,left,0.17792204,1.10125019,-0.00203703,0.00383252,0.12597421,-0.01475235,0.99191642
1756066405833,1,right,0.24151432,1.09939066,-0.01846524,0.00383252,0.12597421,-0.01475235,0.99191642
1756066405844,0,left,0.17791986,1.10122829,-0.00202690,0.00377228,0.12603859,-0.01476889,0.99190822
1756066405844,1,right,0.24150994,1.09936566,-0.01846327,0.00377228,0.12603859,-0.01476889,0.99190822
1756066405855,0,left,0.17790939,1.10121236,-0.00200204,0.00367080,0.12611789,-0.01474154,0.99189893
1756066405855,1,right,0.24149693,1.09935167,-0.01844837,0.00367080,0.12611789,-0.01474154,0.99189893
1756066405867,0,left,0.17790069,1.10120472,-0.00197947,0.00364552,0.12614359,-0.01471767,0.99189611
1756066405867,1,right,0.24148746,1.09934673,-0.01842904,0.00364552,0.12614359,-0.01471767,0.99189611
1756066405878,0,left,0.17789307,1.10118460,-0.00196299,0.00367286,0.12615640,-0.01463572,0.99189559
1756066405878,1,right,0.24147975,1.09933776,-0.01841423,0.00367286,0.12615640,-0.01463572,0.99189559
1756066405890,0,left,0.17788493,1.10116332,-0.00194916,0.00357841,0.12615088,-0.01457784,0.99189749
1756066405890,1,right,0.24147204,1.09932245,-0.01839951,0.00357841,0.12615088,-0.01457784,0.99189749
1756066405900,0,left,0.17787513,1.10113932,-0.00193504,0.00346610,0.12616951,-0.01461752,0.99189494
1756066405900,1,right,0.24146146,1.09929143,-0.01838758,0.00346610,0.12616951,-0.01461752,0.99189494
1756066405911,0,left,0.17786589,1.10112055,-0.00192502,0.00339940,0.12618626,-0.01467731,0.99189216
1756066405911,1,right,0.24145144,1.09926377,-0.01837960,0.00339940,0.12618626,-0.01467731,0.99189216
1756066405922,0,left,0.17785350,1.10111604,-0.00191942,0.00340433,0.12619029,-0.01473317,0.99189080
1756066405922,1,right,0.24143869,1.09925207,-0.01837453,0.00340433,0.12619029,-0.01473317,0.99189080
1756066405933,0,left,0.17784452,1.10111256,-0.00191509,0.00355416,0.12621113,-0.01466142,0.99188868
1756066405933,1,right,0.24142930,1.09926044,-0.01837314,0.00355416,0.12621113,-0.01466142,0.99188868
1756066405944,0,left,0.17784363,1.10110801,-0.00190714,0.00370964,0.12619331,-0.01443475,0.99189371
1756066405944,1,right,0.24142983,1.09928799,-0.01836314,0.00370964,0.12619331,-0.01443475,0.99189371
1756066405955,0,left,0.17782743,1.10110991,-0.00190628,0.00371873,0.12623648,-0.01438719,0.99188887
1756066405955,1,right,0.24141242,1.09929628,-0.01836782,0.00371873,0.12623648,-0.01438719,0.99188887
1756066405966,0,left,0.17776844,1.10108589,-0.00194595,0.00370895,0.12620519,-0.01428876,0.99189431
1756066405966,1,right,0.24135482,1.09928490,-0.01840344,0.00370895,0.12620519,-0.01428876,0.99189431
1756066405978,0,left,0.17771627,1.10106579,-0.00198840,0.00371805,0.12616996,-0.01429141,0.99189872
1756066405978,1,right,0.24130382,1.09926458,-0.01844139,0.00371805,0.12616996,-0.01429141,0.99189872
1756066405989,0,left,0.17767009,1.10104172,-0.00202893,0.00364923,0.12611767,-0.01425042,0.99190622
1756066405989,1,right,0.24125951,1.09924467,-0.01847507,0.00364923,0.12611767,-0.01425042,0.99190622
1756066406000,0,left,0.17765672,1.10102862,-0.00203906,0.00351698,0.12605727,-0.01425265,0.99191434
1756066406000,1,right,0.24124815,1.09922904,-0.01847722,0.00351698,0.12605727,-0.01425265,0.99191434
1756066406011,0,left,0.17764702,1.10101468,-0.00204797,0.00331457,0.12603396,-0.01430149,0.99191730
1756066406011,1,right,0.24123901,1.09920537,-0.01848279,0.00331457,0.12603396,-0.01430149,0.99191730
1756066406022,0,left,0.17763204,1.10100667,-0.00205433,0.00323858,0.12602085,-0.01432894,0.99191882
1756066406022,1,right,0.24122438,1.09919252,-0.01848733,0.00323858,0.12602085,-0.01432894,0.99191882
1756066406033,0,left,0.17760897,1.10100301,-0.00206500,0.00318061,0.12602934,-0.01425361,0.99191901
1756066406033,1,right,0.24120131,1.09919772,-0.01849896,0.00318061,0.12602934,-0.01425361,0.99191901
1756066406044,0,left,0.17758641,1.10100865,-0.00209109,0.00321230,0.12605205,-0.01416128,0.99191735
1756066406044,1,right,0.24117833,1.09921593,-0.01852801,0.00321230,0.12605205,-0.01416128,0.99191735
1756066406055,0,left,0.17756395,1.10102083,-0.00212355,0.00325680,0.12609183,-0.01408794,0.99191319
1756066406055,1,right,0.24115483,1.09923844,-0.01856564,0.00325680,0.12609183,-0.01408794,0.99191319
1756066406067,0,left,0.17756894,1.10104344,-0.00215122,0.00325245,0.12613688,-0.01399639,0.99190877
1756066406067,1,right,0.24115866,1.09927293,-0.01859906,0.00325245,0.12613688,-0.01399639,0.99190877
1756066406078,0,left,0.17757158,1.10106742,-0.00218242,0.00326029,0.12611980,-0.01393537,0.99191178
1756066406078,1,right,0.24116211,1.09930498,-0.01862807,0.00326029,0.12611980,-0.01393537,0.99191178
1756066406089,0,left,0.17757208,1.10108574,-0.00221156,0.00331762,0.12613679,-0.01390979,0.99190979
1756066406089,1,right,0.24116214,1.09932760,-0.01865949,0.00331762,0.12613679,-0.01390979,0.99190979
1756066406100,0,left,0.17755294,1.10109878,-0.00224007,0.00340384,0.12615244,-0.01393615,0.99190713
1756066406100,1,right,0.24114236,1.09933865,-0.01869016,0.00340384,0.12615244,-0.01393615,0.99190713
1756066406111,0,left,0.17753434,1.10110393,-0.00226152,0.00345947,0.12615628,-0.01397197,0.99190595
1756066406111,1,right,0.24112353,1.09934005,-0.01871222,0.00345947,0.12615628,-0.01397197,0.99190595
1756066406122,0,left,0.17751962,1.10109929,-0.00227157,0.00341080,0.12617457,-0.01398708,0.99190358
1756066406122,1,right,0.24110815,1.09933265,-0.01872452,0.00341080,0.12617457,-0.01398708,0.99190358
1756066406133,0,left,0.17750147,1.10109184,-0.00228531,0.00330359,0.12617871,-0.01409864,0.99190183
1756066406133,1,right,0.24108946,1.09930887,-0.01873862,0.00330359,0.12617871,-0.01409864,0.99190183
1756066406145,0,left,0.17748851,1.10107490,-0.00229429,0.00314471,0.12622618,-0.01414991,0.99189558
1756066406145,1,right,0.24107471,1.09928266,-0.01875342,0.00314471,0.12622618,-0.01414991,0.99189558
1756066406156,0,left,0.17747208,1.10105896,-0.00230027,0.00305311,0.12625793,-0.01416089,0.99189167
1756066406156,1,right,0.24105722,1.09926379,-0.01876330,0.00305311,0.12625793,-0.01416089,0.99189167
1756066406167,0,left,0.17745584,1.10103704,-0.00235398,0.00311709,0.12628119,-0.01408888,0.99188953
1756066406167,1,right,0.24104044,1.09925233,-0.01882010,0.00311709,0.12628119,-0.01408888,0.99188953
1756066406178,0,left,0.17743647,1.10100899,-0.00241908,0.00313863,0.12629099,-0.01394893,0.99189020
1756066406178,1,right,0.24102125,1.09924288,-0.01888648,0.00313863,0.12629099,-0.01394893,0.99189020
1756066406189,0,left,0.17742062,1.10099024,-0.00246520,0.00306037,0.12634220,-0.01392856,0.99188421
1756066406189,1,right,0.24100378,1.09922552,-0.01893901,0.00306037,0.12634220,-0.01392856,0.99188421
1756066406200,0,left,0.17740494,1.10098987,-0.00247462,0.00297610,0.12633150,-0.01401188,0.99188465
1756066406200,1,right,0.24098817,1.09921289,-0.01894693,0.00297610,0.12633150,-0.01401188,0.99188465
1756066406211,0,left,0.17739081,1.10098612,-0.00247976,0.00286252,0.12635476,-0.01402809,0.99188179
1756066406211,1,right,0.24097320,1.09920514,-0.01895485,0.00286252,0.12635476,-0.01402809,0.99188179
1756066406222,0,left,0.17737535,1.10097808,-0.00247773,0.00285771,0.12644968,-0.01397643,0.99187044
1756066406222,1,right,0.24095476,1.09920382,-0.01896498,0.00285771,0.12644968,-0.01397643,0.99187044
1756066406233,0,left,0.17735679,1.10097983,-0.00246985,0.00282555,0.12650437,-0.01385131,0.99186531
1756066406233,1,right,0.24093487,1.09922138,-0.01896404,0.00282555,0.12650437,-0.01385131,0.99186531
1756066406244,0,left,0.17733793,1.10098569,-0.00247777,0.00281839,0.12647724,-0.01378782,0.99186968
1756066406244,1,right,0.24091713,1.09923537,-0.01896846,0.00281839,0.12647724,-0.01378782,0.99186968
1756066406256,0,left,0.17732818,1.10098578,-0.00249245,0.00286119,0.12645686,-0.01377579,0.99187232
1756066406256,1,right,0.24090810,1.09923773,-0.01898060,0.00286119,0.12645686,-0.01377579,0.99187232
1756066406267,0,left,0.17732593,1.10097419,-0.00252171,0.00287055,0.12639001,-0.01372503,0.99188152
1756066406267,1,right,0.24090826,1.09923287,-0.01900129,0.00287055,0.12639001,-0.01372503,0.99188152
1756066406278,0,left,0.17732850,1.10097010,-0.00254084,0.00283164,0.12636403,-0.01373308,0.99188483
1756066406278,1,right,0.24091166,1.09922706,-0.01901702,0.00283164,0.12636403,-0.01373308,0.99188483
1756066406289,0,left,0.17732528,1.10097150,-0.00254759,0.00283009,0.12640701,-0.01377745,0.99187874
1756066406289,1,right,0.24090683,1.09922268,-0.01902929,0.00283009,0.12640701,-0.01377745,0.99187874
1756066406300,0,left,0.17730789,1.10098150,-0.00253886,0.00284155,0.12647111,-0.01372509,0.99187127
1756066406300,1,right,0.24088751,1.09923974,-0.01902878,0.00284155,0.12647111,-0.01372509,0.99187127
1756066406311,0,left,0.17729291,1.10098744,-0.00252291,0.00290115,0.12654995,-0.01363342,0.99186230
1756066406311,1,right,0.24087024,1.09925866,-0.01902304,0.00290115,0.12654995,-0.01363342,0.99186230
1756066406322,0,left,0.17728080,1.10099264,-0.00250428,0.00293654,0.12660029,-0.01350951,0.99185747
1756066406322,1,right,0.24085690,1.09928063,-0.01901091,0.00293654,0.12660029,-0.01350951,0.99185747
1756066406333,0,left,0.17727402,1.10099286,-0.00249285,0.00295668,0.12659713,-0.01341200,0.99185913
1756066406333,1,right,0.24085057,1.09929389,-0.01899909,0.00295668,0.12659713,-0.01341200,0.99185913
1756066406345,0,left,0.17726411,1.10098463,-0.00248393,0.00295290,0.12657322,-0.01337743,0.99186266
1756066406345,1,right,0.24084158,1.09929008,-0.01898709,0.00295290,0.12657322,-0.01337743,0.99186266
1756066406356,0,left,0.17725298,1.10097039,-0.00246404,0.00286747,0.12658890,-0.01340479,0.99186054
1756066406356,1,right,0.24082982,1.09927087,-0.01896907,0.00286747,0.12658890,-0.01340479,0.99186054
1756066406367,0,left,0.17717654,1.10094597,-0.00245540,0.00273777,0.12655338,-0.01347150,0.99186454
1756066406367,1,right,0.24075434,1.09923558,-0.01895566,0.00273777,0.12655338,-0.01347150,0.99186454
1756066406378,0,left,0.17711213,1.10092587,-0.00245154,0.00269684,0.12654802,-0.01356951,0.99186400
1756066406378,1,right,0.24068975,1.09920203,-0.01895106,0.00269684,0.12654802,-0.01356951,0.99186400
1756066406389,0,left,0.17706057,1.10090254,-0.00244965,0.00274734,0.12655317,-0.01351931,0.99186389
1756066406389,1,right,0.24063820,1.09918608,-0.01894991,0.00274734,0.12655317,-0.01351931,0.99186389
1756066406400,0,left,0.17705609,1.10088120,-0.00242610,0.00272377,0.12652689,-0.01332398,0.99186995
1756066406400,1,right,0.24063529,1.09918978,-0.01892292,0.00272377,0.12652689,-0.01332398,0.99186995
1756066406411,0,left,0.17705133,1.10088816,-0.00239268,0.00283277,0.12659899,-0.01335689,0.99186000
1756066406411,1,right,0.24062800,1.09919432,-0.01889893,0.00283277,0.12659899,-0.01335689,0.99186000
1756066406422,0,left,0.17704113,1.10088902,-0.00238319,0.00285106,0.12656562,-0.01323132,0.99186589
1756066406422,1,right,0.24061938,1.09921182,-0.01888518,0.00285106,0.12656562,-0.01323132,0.99186589
1756066406433,0,left,0.17704452,1.10087692,-0.00236992,0.00297930,0.12661158,-0.01313130,0.99186098
1756066406433,1,right,0.24062158,1.09921492,-0.01887800,0.00297930,0.12661158,-0.01313130,0.99186098
1756066406445,0,left,0.17703667,1.10087311,-0.00234775,0.00296713,0.12657125,-0.01309390,0.99186666
1756066406445,1,right,0.24061519,1.09921575,-0.01885064,0.00296713,0.12657125,-0.01309390,0.99186666
1756066406456,0,left,0.17703459,1.10086842,-0.00231372,0.00286794,0.12658800,-0.01304230,0.99186549
1756066406456,1,right,0.24061274,1.09921615,-0.01881857,0.00286794,0.12658800,-0.01304230,0.99186549
1756066406467,0,left,0.17702660,1.10086046,-0.00231635,0.00286434,0.12661300,-0.01297147,0.99186324
1756066406467,1,right,0.24060416,1.09921737,-0.01882440,0.00286434,0.12661300,-0.01297147,0.99186324
1756066406478,0,left,0.17701537,1.10087996,-0.00232787,0.00285274,0.12669523,-0.01296645,0.99185284
1756066406478,1,right,0.24059018,1.09923739,-0.01884644,0.00285274,0.12669523,-0.01296645,0.99185284
1756066406489,0,left,0.17699918,1.10090068,-0.00234416,0.00291065,0.12677602,-0.01298022,0.99184217
1756066406489,1,right,0.24057126,1.09925732,-0.01887319,0.00291065,0.12677602,-0.01298022,0.99184217
1756066406500,0,left,0.17698441,1.10090736,-0.00234292,0.00298742,0.12684267,-0.01296569,0.99183361
1756066406500,1,right,0.24055432,1.09926721,-0.01888062,0.00298742,0.12684267,-0.01296569,0.99183361
1756066406511,0,left,0.17697686,1.10091969,-0.00233482,0.00299811,0.12689728,-0.01304320,0.99182557
1756066406511,1,right,0.24054471,1.09926966,-0.01887955,0.00299811,0.12689728,-0.01304320,0.99182557
1756066406522,0,left,0.17697206,1.10092353,-0.00233321,0.00299995,0.12689809,-0.01313340,0.99182427
1756066406522,1,right,0.24053955,1.09926177,-0.01887806,0.00299995,0.12689809,-0.01313340,0.99182427
1756066406533,0,left,0.17697285,1.10091638,-0.00232835,0.00296695,0.12688461,-0.01314982,0.99182588
1756066406533,1,right,0.24054073,1.09925193,-0.01887142,0.00296695,0.12688461,-0.01314982,0.99182588
1756066406544,0,left,0.17697346,1.10091294,-0.00231535,0.00296941,0.12686798,-0.01312653,0.99182831
1756066406544,1,right,0.24054197,1.09925155,-0.01885628,0.00296941,0.12686798,-0.01312653,0.99182831
1756066406556,0,left,0.17697227,1.10091287,-0.00231462,0.00299836,0.12680173,-0.01312105,0.99183677
1756066406556,1,right,0.24054304,1.09925264,-0.01884711,0.00299836,0.12680173,-0.01312105,0.99183677
1756066406567,0,left,0.17696232,1.10087190,-0.00233386,0.00296608,0.12673773,-0.01308328,0.99184554
1756066406567,1,right,0.24053535,1.09921601,-0.01885809,0.00296608,0.12673773,-0.01308328,0.99184554
1756066406578,0,left,0.17694980,1.10082392,-0.00234352,0.00286793,0.12668607,-0.01308620,0.99185239
1756066406578,1,right,0.24052456,1.09916599,-0.01886095,0.00286793,0.12668607,-0.01308620,0.99185239
1756066406589,0,left,0.17693803,1.10079537,-0.00234489,0.00264986,0.12662744,-0.01322764,0.99185861
1756066406589,1,right,0.24051422,1.09911533,-0.01885446,0.00264986,0.12662744,-0.01322764,0.99185861
1756066406600,0,left,0.17693667,1.10077654,-0.00233636,0.00257826,0.12659127,-0.01325823,0.99186301
1756066406600,1,right,0.24051396,1.09909131,-0.01884117,0.00257826,0.12659127,-0.01325823,0.99186301
1756066406611,0,left,0.17692758,1.10076245,-0.00231517,0.00247368,0.12661857,-0.01325112,0.99185988
